Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1987,1987,hg/ha,389637,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1988,1988,hg/ha,379363,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1989,1989,hg/ha,321331,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1990,1990,hg/ha,315128,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1991,1991,hg/ha,342172,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1992,1992,hg/ha,351741,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1993,1993,hg/ha,470159,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1994,1994,hg/ha,357591,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1995,1995,hg/ha,359155,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1996,1996,hg/ha,312747,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1997,1997,hg/ha,381705,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1998,1998,hg/ha,360000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",1999,1999,hg/ha,425435,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2000,2000,hg/ha,431538,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2001,2001,hg/ha,435930,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2002,2002,hg/ha,337783,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2003,2003,hg/ha,440566,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2004,2004,hg/ha,396857,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2005,2005,hg/ha,483178,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2006,2006,hg/ha,435648,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2007,2007,hg/ha,363131,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2008,2008,hg/ha,407230,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2009,2009,hg/ha,401017,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2010,2010,hg/ha,424380,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2011,2011,hg/ha,364444,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2012,2012,hg/ha,421725,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2013,2013,hg/ha,396474,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2014,2014,hg/ha,392132,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2015,2015,hg/ha,430417,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2016,2016,hg/ha,418370,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2017,2017,hg/ha,433587,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2018,2018,hg/ha,443235,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2019,2019,hg/ha,401670,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,403,"Onions, dry",2020,2020,hg/ha,436039,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1981,1981,hg/ha,30875,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1982,1982,hg/ha,29667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1983,1983,hg/ha,31625,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1984,1984,hg/ha,147028,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1985,1985,hg/ha,136865,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1986,1986,hg/ha,141041,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1987,1987,hg/ha,142061,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1988,1988,hg/ha,140019,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1989,1989,hg/ha,125998,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1990,1990,hg/ha,112244,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1991,1991,hg/ha,127203,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1992,1992,hg/ha,127477,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1993,1993,hg/ha,126974,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1994,1994,hg/ha,126062,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1995,1995,hg/ha,120000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1996,1996,hg/ha,103704,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1997,1997,hg/ha,87333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1998,1998,hg/ha,110000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",1999,1999,hg/ha,100385,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2000,2000,hg/ha,100000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2001,2001,hg/ha,66500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2002,2002,hg/ha,62778,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2003,2003,hg/ha,82412,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2004,2004,hg/ha,79558,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2005,2005,hg/ha,116425,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2006,2006,hg/ha,113795,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2007,2007,hg/ha,95996,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2008,2008,hg/ha,90188,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2009,2009,hg/ha,82054,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2010,2010,hg/ha,85714,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2011,2011,hg/ha,86753,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2012,2012,hg/ha,86382,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2013,2013,hg/ha,85453,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2014,2014,hg/ha,87538,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2015,2015,hg/ha,90045,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2016,2016,hg/ha,121981,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2017,2017,hg/ha,93794,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2018,2018,hg/ha,96248,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2019,2019,hg/ha,95905,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,402,"Onions, shallots, green",2020,2020,hg/ha,95534,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1961,1961,hg/ha,126190,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1962,1962,hg/ha,139535,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1963,1963,hg/ha,146667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1964,1964,hg/ha,146809,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1965,1965,hg/ha,148889,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1966,1966,hg/ha,90698,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1967,1967,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1968,1968,hg/ha,152000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1969,1969,hg/ha,143452,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1970,1970,hg/ha,152000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1971,1971,hg/ha,146000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1972,1972,hg/ha,124588,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1973,1973,hg/ha,109105,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1974,1974,hg/ha,130488,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1975,1975,hg/ha,68500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1976,1976,hg/ha,143953,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1977,1977,hg/ha,87805,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1978,1978,hg/ha,66500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1979,1979,hg/ha,145400,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1980,1980,hg/ha,104524,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1981,1981,hg/ha,117143,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1982,1982,hg/ha,96190,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1983,1983,hg/ha,125581,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1984,1984,hg/ha,111860,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1985,1985,hg/ha,119216,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1986,1986,hg/ha,109795,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,521,Pears,1987,1987,hg/ha,131800,Fc,Calculated data
